"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"37",430,"R_2Xo0nwb1yEde8OMNA",2496144,"new_entry","original",NA,NA,"On 13 March 2020 the Australian Health Protection Principal Committee (AHPPC), National, State and Territory governments have agreed to provide public advice against holding non-essential, organised public gatherings of more than 500 people from 16 March 2020.",2020-03-13,2020-03-16,NA,"Australia","AUS","AU","National",1,NA,NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,"https://www.pm.gov.au/media/advice-coronavirus",2020-04-03,2020-04-03 12:32:56
"38",431,"R_3HZZTtk4YSbbDb2NA",4060611,"new_entry","original",NA,NA,"On March 15, the NSW Government of Australia announced the Public Health (COVID-19 Public Events) Order 2020 which stipulates that  a person must not hold a public event at which there are, or are likely to be, 500 persons or more in attendance at any one time. Penalty: up to 6 months imprisonment or $11000 fine for individuals and up to $55000 for corporations.",2020-03-15,2020-03-16,2020-06-16,"Australia","AUS","AU","Provincial",1,"NSW",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",50.8586773557478,49.6858586019451,48.2842750806351,49,"https://gazette.legislation.nsw.gov.au/so/download.w3p?id=Gazette_2020_2020-48.pdf",2020-09-18,2020-09-18 02:49:31
"39",432,"R_1JRx8mACrZLxYX6NA",5194790,"new_entry","original",NA,NA,"16.03.2020: The government of Northern Territory (Australia) prohibits mass gatherings of more than 500 people within the state.",2020-03-16,2020-03-16,NA,"Australia","AUS","AU","Provincial",1,"NT",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,"https://coronavirus.nt.gov.au/updates",2020-04-07,2020-04-07 08:55:52
"40",12,"R_1f15aM1QAjS6vi3NA",6543237,"new_entry","original",NA,NA,"On 16 March 2020 the Western Australian Minister for Health declared a public health state of emergency with effect from 12am on 17 March 2020",2020-03-16,2020-03-17,NA,"Australia","AUS","AU","Provincial",1,"WA",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",51.3344528545897,49.9871515023681,48.5353126808813,52,"https://ww2.health.wa.gov.au/~/media/Files/Corporate/general%20documents/Infectious%20diseases/PDF/Coronavirus/COVID19-Agency-Advisory-11-2020.pdf",2020-04-06,2020-04-06 10:05:29
"41",13,"R_2ziiYKjohFIKsGYNA",8990133,"new_entry","original",NA,NA,"On March 17, the Director of Public Health has declared a Public Health Emergency for Tasmania",2020-03-17,2020-03-17,NA,"Australia","AUS","AU","Provincial",1,"Tas",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",51.3344528545897,49.9871515023681,48.5353126808813,52,"https://www.dhhs.tas.gov.au/news/2020/public_health_emergency_for_tasmania_declared_-_17_march_2020",2020-04-06,2020-04-06 08:57:06
"42",284,"R_1r3upLezAfwV35OEd",6281315,"new_entry","original",NA,NA,"On 16 March, the NSW Government of Australia made the Public Health (COVID-19 Quarantine) Order 2020 which states that  a person who arrives in New South Wales and who has been in a country other than Australia within 14 days before that arrival must after that arrival isolate themselves for a quarantine period of 14 days.",2020-03-16,2020-03-17,2020-06-25,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Quarantine","Self-Quarantine (i.e. quarantine at home)",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",51.3344528545897,49.9871515023681,48.5353126808813,52,"https://gazette.legislation.nsw.gov.au/so/download.w3p?id=Gazette_2020_2020-49.pdf",2020-09-18,2020-09-18 02:56:19
"43",14,"R_3MrksT0INzVfJHSNA",4650800,"new_entry","correction",NA,NA,"On March 18, Northern Territory (province of Australia) declares Public Health Emergency for 5 days.",2020-03-18,2020-03-18,2021-01-21,"Australia","AUS","AU","Provincial",0,"NT",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,NA,2020-11-28,2020-11-28 15:50:11
"44",74,"R_331mXKm1wSiaN0xCp",9421025,"new_entry","original",NA,NA,"On March 18 ""three new testing machines known as 'Panthers'"" were bought to ""bolster the states testing capability"" in Queensland, Australia.",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","Provincial",0,"Qld",NA,"Health Resources","Other Health Materials",NA,NA,"Australia",NA,NA,"Queensland",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"http://statements.qld.gov.au/Statement/2020/3/18/three-new-panthers-join-queenslands-covid-fight",2020-06-25,2020-06-25 16:24:39
"45",176,"R_128PO2E4rCHn1X2NA",1218642,"new_entry","original",NA,NA,"On 18 March 2020, the Australian Government announced that Australians should only consider domestic travel when it is essential.",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","National",1,NA,NA,"Internal Border Restrictions",NA,NA,NA,"Australia","One or more countries, but not all countries",NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","National Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://www.pm.gov.au/media/update-coronavirus-measures",2020-04-03,2020-04-03 16:48:19
"46",199,"R_1H7gMzFtdLPXs8zNA",1211926,"new_entry","original",NA,NA,"18.03. The Government of Northern Territory (Australia) installs COVID-19 remote community travel hotline for the state",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","Provincial",1,"NT",NA,"New Task Force, Bureau or Administrative Configuration",NA,NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://coronavirus.nt.gov.au/updates",2020-04-07,2020-04-07 08:59:11
"47",433,"R_yW7TlkirzwhmbvzNA",2882756,"new_entry","original",NA,NA,"On 18 March, the NSW Government of Australia announced the Public Health (COVID-19 Mass Gatherings) Order 2020 which prohibits mass gatherings of 500 or more people in outdoor spaces and 100 people or more in indoor spaces.",2020-03-18,2020-03-18,2020-06-17,"Australia","AUS","AU","Provincial",1,"NSW",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://gazette.legislation.nsw.gov.au/so/download.w3p?id=Gazette_2020_2020-50.pdf",2020-09-18,2020-09-18 03:04:44
"48",434,"R_3fdGQ89qaY4kdJqCt",8245407,"new_entry","original",NA,NA,"On 18 March 2020, the Australian Prime Minister, following discussions with the Leader of the Opposition announced that the Parliament will meet only to consider the legislation that will enact the stimulus package and any other immediate business. For the full days that the Parliament sits, there will be a Question Time on the basis that only the required Ministers, members and senators attend the chambers to reduce the number of members and senators in each chamber.

The arrangement that has been agreed to includes:

- In the House of Representatives and the Senate, there will be pair arrangements between the Government and Opposition Whips. All crossbench and independent Members and Senators will be able to attend, should they want to. In the House there will be 30 pairs. In the Senate, arrangements will be finalised in consultation with the Opposition and the Senate crossbench in coming days.

- Pairs will be determined in the normal ways, in particular considering parliamentarians’ welfare. If a parliamentarian is sick or self-isolating or consideration needs to be given to the welfare conditions of their communities, pairs will be made. Government and Opposition whips will also work to minimise the number of members and senators from remote areas or who have the longest travel requirements.

- Members and senators should bring only essential staff with them for the sitting period following the advice of the Speaker and President issued yesterday.",2020-03-18,2020-03-18,2020-03-23,"Australia","AUS","AU","National",1,NA,NA,"Restrictions of Mass Gatherings","Other mass gatherings not specified above restricted",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://www.pm.gov.au/media/parliamentary-sitting-arrangements",2020-08-10,2020-08-10 15:50:58
"49",435,"R_22Q6BtlQJ2lR8XtNA",875200,"new_entry","original",NA,NA,"On 18 March 2020, the Australian National, State and Territory Governments announced that non-essential indoor gatherings of greater than 100 people (including staff) will no longer be permitted from 18 March 2020. An indoor gathering refers to a gathering within a single enclosed area (i.e. an area, room or premises that is or are substantially enclosed by a roof and walls, regardless of whether the roof or walls or any part of them are permanent, temporary, open or closed).",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","National",1,NA,NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://www.pm.gov.au/media/update-coronavirus-measures",2020-04-03,2020-04-03 16:41:10
"50",436,"R_2OVjh6KI5fVUUiKNA",9482658,"new_entry","original",NA,NA,"On March 18, the Tasmanian government (State of Australia) announces, indoor gatherings of more than 100 people will no longer be permitted.",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","Provincial",1,"Tas",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"http://www.premier.tas.gov.au/releases/patron_restrictions_for_indoor_venues",2020-04-06,2020-04-06 08:29:12
"51",483,"R_0D3ujyX3xM9SlHjBx",4463187,"new_entry","original",NA,NA,"In Queensland, Australia on March 18th Dr Jeannette Young, Queensland Health’s Chief Health Officer, advised ""people to observe social distancing practices as much as possible and be 1.5 meters apart wherever that is practicable to limit the spread of the virus"".",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","Provincial",1,"Qld",NA,"Social Distancing","Keeping a distance of at least 6 feet or 1.5 meters apart",NA,NA,"Australia",NA,NA,"Queensland",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"ents.qld.gov.au/Statement/2020/3/18/new-laws-to-slow-down-the-spread-of-covid19",2020-06-26,2020-06-26 00:25:42
"52",484,"R_2B9BlUrYXL8jwpvCs",4595838,"new_entry","original",NA,NA,"On 18 March 2020, the Australian Government agreed to recommendations by the Australian Health Protection Principal Committee (AHPPC) to implement arrangements to protect older Australians in Residential Aged Care Facilities. 

Visitors and staff who have returned from overseas in the last 14 days; been in contact with a confirmed case of COVID-19 in the last 14 days; with fever or symptoms of acute respiratory infection (e.g. cough, sore throat, runny nose, shortness of breath); and who have not been vaccinated against influenza (after 1 May) are restricted from entering the facilities. 

Furthermore, visits should be limited to a short duration; a maximum of two immediate social supports (family members, close friends) or professional service or advocacy at one time, per day; be conducted in a resident’s room, outdoors, or in a specific area designated by the aged care facility, rather than communal areas where the risk of transmission to residents is greater. There must be no large group visits or gatherings, including social activities or entertainment, should be permitted at this time; and no school groups of any size should be allowed to visit aged care facilities.

Visitors should also be encouraged to practise social distancing practices where possible, including maintaining a distance of 1.5 metres. Children aged 16 years or less must be permitted only by exception, as they are generally unable to comply with hygiene measures. Exemptions can be assessed on a case-by-case basis, for example, where the resident is in a palliative care scenario. Measures such as phone or video calls must be accessible to all residents to enable more regular communication with family members. Family and friends should be encouraged to maintain contact with residents by phone and other social communication apps, as appropriate.",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","National",1,NA,NA,"Social Distancing","Other Mask Wearing Policy",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,Provincial/State Government,Other (Please specify in the text box)",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://www.pm.gov.au/media/update-coronavirus-measures ; https://www.health.gov.au/news/australian-health-protection-principal-committee-ahppc-coronavirus-covid-19-statement-on-17-march-2020-0",2020-06-17,2020-06-17 18:51:25
