"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"36",16,"R_32JUZGuQvI0klXyNA",8782298,"new_entry","original",NA,NA,"Public Health Emergency has been declared in the Australian Capital Territory by the Minister for Health Rachel Stephen-Smith MLA, effective Monday 16 March 2020.",2020-03-16,2020-03-16,2021-02-17,"Australia","AUS","AU","Provincial",1,"Australian Capital Territory",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,"https://www.covid19.act.gov.au/news-articles/declaration-of-public-health-emergency",2020-04-24,2020-04-24 12:11:01
"37",17,"R_1IXBjX6IPM8Ne0GNA",4668893,"update","original","Change of Policy","Strengthening","The State of Emergency in Victoria will be extended for four weeks to continue measures we know are working to slow the spread of coronavirus and save lives. We have made the decisions necessary to slow the spread of coronavirus in regional Victoria, including the introduction of Stage 3 restrictions across all regional local government areas from 11.59pm, Wednesday 5 August. Since 2 August, Victoria has also been in a State of Disaster, which can remain in place for up to one month, and may then be renewed.",2020-03-16,2020-03-16,2020-09-14,"Australia","AUS","AU","Provincial",0,"Victoria",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,NA,2020-08-29,2020-08-29 02:29:47
"38",18,"R_3r2QS2zfFOJRwe2NA",4668893,"update","original","Change of Policy","Strengthening","On March 16, 2020, in Victoria, Australia: The State of Emergency in Victoria will be extended for another four weeks until 11.59 pm on 19 July 2020 which allows the Victorian Government to continue to enforce physical distancing and isolation requirements, as well as other directions from the Chief Health Officer. On the spot fines include up to $1,652 for individuals and up to $9,913 for businesses. Under the State of Emergency, people who don’t comply could also be taken to court and receive a fine of up to $20,000. Companies face fines of up to $100,000.",2020-03-16,2020-03-16,2020-09-14,"Australia","AUS","AU","Provincial",0,"Victoria",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,NA,2020-08-29,2020-08-29 02:26:21
"39",19,"R_ux0fqqu0a2jwY4pNA",4668893,"update","original","Change of Policy","Strengthening","Victoria, Australia: State of Emergency in Victoria, originally planned till April 13, has been extended by Minister for Health Jenny Mikakos. It will be extended until 11.59 pm on 21 June 2020.”
",2020-03-16,2020-03-16,2020-09-14,"Australia","AUS","AU","Provincial",0,"Victoria",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,NA,2020-06-21,2020-06-21 02:43:28
"40",588,"R_2Xo0nwb1yEde8OMNA",2496144,"new_entry","original",NA,NA,"On 13 March 2020 the Australian Health Protection Principal Committee (AHPPC), National, State and Territory governments have agreed to provide public advice against holding non-essential, organised public gatherings of more than 500 people from 16 March 2020.",2020-03-13,2020-03-16,NA,"Australia","AUS","AU","National",1,NA,NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,"https://www.pm.gov.au/media/advice-coronavirus",2020-04-03,2020-04-03 12:32:56
"41",589,"R_3HZZTtk4YSbbDb2NA",4060611,"new_entry","original",NA,NA,"On March 15, the NSW Government of Australia announced the Public Health (COVID-19 Public Events) Order 2020 which stipulates that  a person must not hold a public event at which there are, or are likely to be, 500 persons or more in attendance at any one time. Penalty: up to 6 months imprisonment or $11000 fine for individuals and up to $55000 for corporations.",2020-03-15,2020-03-16,2020-06-16,"Australia","AUS","AU","Provincial",1,"New South Wales",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",50.8586773557478,49.6858586019451,48.2842750806351,49,"https://gazette.legislation.nsw.gov.au/so/download.w3p?id=Gazette_2020_2020-48.pdf",2020-09-18,2020-09-18 02:49:31
"42",590,"R_1JRx8mACrZLxYX6NA",5194790,"new_entry","original",NA,NA,"16.03.2020: The government of Northern Territory (Australia) prohibits mass gatherings of more than 500 people within the state.",2020-03-16,2020-03-16,NA,"Australia","AUS","AU","Provincial",1,"Northern Territory",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,"https://coronavirus.nt.gov.au/updates",2020-04-07,2020-04-07 08:55:52
"43",591,"R_2vYPYSzLeIgIPWXNA",2496144,"update","original","Change of Policy","Strengthening","On 13 March 2020 the Australian Health Protection Principal Committee (AHPPC), National, State and Territory governments have agreed to provide public advice against holding non-essential, organised public gatherings of more than 500 people from 16 March 2020.

On 18 March 2020, the National Cabinet followed up on this advice by affirming that outdoor events of fewer than 500 attendees may proceed. However, general measures should be implemented that include:

In a given occupied space, there must be no more than one person per four square metres of ground space and; 
Availability of hand hygiene products and suitable waste receptacles, with frequent cleaning and waste disposal.

Food markets are exempt from the 500 person limit, however must undertake additional measures, such as control of patronage level numbers or stall density reduction to decrease the risk of COVID-19 transmission.

There may be other gatherings that are considered essential and it is at the discretion of the individual state and territory Chief Medical Officers or equivalent to assess each on their merits, and determine whether they can continue if mitigated by social distancing measures.",2020-03-13,2020-03-16,NA,"Australia","AUS","AU","National",0,NA,NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Ministry/Department of Health,Provincial/State Government",50.8586773557478,49.6858586019451,48.2842750806351,49,"NA ; https://www.pm.gov.au/media/update-coronavirus-measures ; Prime Minister of Australia ; Update on coronavirus measures",2020-06-17,2020-06-17 18:04:09
"44",20,"R_1f15aM1QAjS6vi3NA",6543237,"new_entry","original",NA,NA,"On 16 March 2020 the Western Australian Minister for Health declared a public health state of emergency with effect from 12am on 17 March 2020",2020-03-16,2020-03-17,NA,"Australia","AUS","AU","Provincial",1,"Western Australia",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",51.3344528545897,49.9871515023681,48.5353126808813,52,"https://ww2.health.wa.gov.au/~/media/Files/Corporate/general%20documents/Infectious%20diseases/PDF/Coronavirus/COVID19-Agency-Advisory-11-2020.pdf",2020-04-06,2020-04-06 10:05:29
"45",21,"R_2ziiYKjohFIKsGYNA",8990133,"new_entry","original",NA,NA,"On March 17, the Director of Public Health has declared a Public Health Emergency for Tasmania",2020-03-17,2020-03-17,NA,"Australia","AUS","AU","Provincial",1,"Tasmania",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",51.3344528545897,49.9871515023681,48.5353126808813,52,"https://www.dhhs.tas.gov.au/news/2020/public_health_emergency_for_tasmania_declared_-_17_march_2020",2020-04-06,2020-04-06 08:57:06
"46",343,"R_1r3upLezAfwV35OEe",6281315,"new_entry","original",NA,NA,"On 16 March, the NSW Government of Australia made the Public Health (COVID-19 Quarantine) Order 2020 which states that  a person who arrives in New South Wales and who has been in a country other than Australia within 14 days before that arrival must after that arrival isolate themselves for a quarantine period of 14 days.",2020-03-16,2020-03-17,2020-06-25,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Quarantine","Self-Quarantine (i.e. quarantine at home)",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",51.3344528545897,49.9871515023681,48.5353126808813,52,"https://gazette.legislation.nsw.gov.au/so/download.w3p?id=Gazette_2020_2020-49.pdf",2020-09-18,2020-09-18 02:56:19
"47",22,"R_3MrksT0INzVfJHSNA",4650800,"new_entry","correction",NA,NA,"On March 18, Northern Territory (province of Australia) declares Public Health Emergency for 5 days.",2020-03-18,2020-03-18,2021-01-21,"Australia","AUS","AU","Provincial",0,"Northern Territory",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,NA,2020-11-28,2020-11-28 15:50:11
"48",107,"R_331mXKm1wSiaN0xCq",9421025,"new_entry","original",NA,NA,"On March 18 ""three new testing machines known as 'Panthers'"" were bought to ""bolster the states testing capability"" in Queensland, Australia.",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","Provincial",0,"Queensland",NA,"Health Resources","Other Health Materials",NA,NA,"Australia",NA,NA,"Queensland",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"http://statements.qld.gov.au/Statement/2020/3/18/three-new-panthers-join-queenslands-covid-fight",2020-06-25,2020-06-25 16:24:39
"49",218,"R_128PO2E4rCHn1X2NA",1218642,"new_entry","original",NA,NA,"On 18 March 2020, the Australian Government announced that Australians should only consider domestic travel when it is essential.",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","National",1,NA,NA,"Internal Border Restrictions",NA,NA,NA,"Australia","One or more countries, but not all countries",NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","National Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://www.pm.gov.au/media/update-coronavirus-measures",2020-04-03,2020-04-03 16:48:19
"50",252,"R_1H7gMzFtdLPXs8zNA",1211926,"new_entry","original",NA,NA,"18.03. The Government of Northern Territory (Australia) installs COVID-19 remote community travel hotline for the state",2020-03-18,2020-03-18,NA,"Australia","AUS","AU","Provincial",1,"Northern Territory",NA,"New Task Force, Bureau or Administrative Configuration",NA,NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://coronavirus.nt.gov.au/updates",2020-04-07,2020-04-07 08:59:11
"51",592,"R_yW7TlkirzwhmbvzNA",2882756,"new_entry","original",NA,NA,"On 18 March, the NSW Government of Australia announced the Public Health (COVID-19 Mass Gatherings) Order 2020 which prohibits mass gatherings of 500 or more people in outdoor spaces and 100 people or more in indoor spaces.",2020-03-18,2020-03-18,2020-06-17,"Australia","AUS","AU","Provincial",1,"New South Wales",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://gazette.legislation.nsw.gov.au/so/download.w3p?id=Gazette_2020_2020-50.pdf",2020-09-18,2020-09-18 03:04:44
"52",593,"R_3fdGQ89qaY4kdJqCu",8245407,"new_entry","original",NA,NA,"On 18 March 2020, the Australian Prime Minister, following discussions with the Leader of the Opposition announced that the Parliament will meet only to consider the legislation that will enact the stimulus package and any other immediate business. For the full days that the Parliament sits, there will be a Question Time on the basis that only the required Ministers, members and senators attend the chambers to reduce the number of members and senators in each chamber.

The arrangement that has been agreed to includes:

- In the House of Representatives and the Senate, there will be pair arrangements between the Government and Opposition Whips. All crossbench and independent Members and Senators will be able to attend, should they want to. In the House there will be 30 pairs. In the Senate, arrangements will be finalised in consultation with the Opposition and the Senate crossbench in coming days.

- Pairs will be determined in the normal ways, in particular considering parliamentarians’ welfare. If a parliamentarian is sick or self-isolating or consideration needs to be given to the welfare conditions of their communities, pairs will be made. Government and Opposition whips will also work to minimise the number of members and senators from remote areas or who have the longest travel requirements.

- Members and senators should bring only essential staff with them for the sitting period following the advice of the Speaker and President issued yesterday.",2020-03-18,2020-03-18,2020-03-23,"Australia","AUS","AU","National",1,NA,NA,"Restrictions of Mass Gatherings","Other mass gatherings not specified above restricted",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",51.4301755261499,50.3166966406656,49.1314367978553,56,"https://www.pm.gov.au/media/parliamentary-sitting-arrangements",2020-08-10,2020-08-10 15:50:58
